policy_id,ticker,entry_date,avg_entry_price,tranches,exit_date,exit_price,exit_reason,pnl_pct,pnl_units,entry_stop,fees_units
v1_tc_any_50r,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1356,854.22,
v1_tc_any_50s,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_any_50s,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_any_50s,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_any_50s,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_any_50s,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_any_50s,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2656,405.62,
v1_tc_any_50s,WRD,2026-06-18,6.1844,2,2026-06-23,5.849999904632568,stop,-5.41,-5586,6.03,
v1_tc_any_50s,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1268,76.0,
v1_tc_any_50s,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5089,194.51,
v1_tc_any_50s,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,387,355.51,
v1_tc_any_50s,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-622,13.49,
v1_tc_any_50s,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,767,891.66,
v1_tc_any_50s,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2385,680.43,
v1_tc_any_50s,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1357,854.22,
v1_tc_ext_100,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_ext_100,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_ext_100,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_ext_100,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_ext_100,WRD,2026-05-04,7.84,1,2026-05-05,7.630000114440918,caution_exit,-2.68,-1349,7.3,
v1_tc_ext_100,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_ext_100,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2686,405.62,
v1_tc_ext_100,TSM,2026-04-20,365.3843,1,2026-06-16,425.8299865722656,caution_exit,16.54,16543,353.74,
v1_tc_ext_100,WRD,2026-06-18,6.1838,2,2026-06-23,5.849999904632568,stop,-5.4,-5669,6.03,
v1_tc_ext_100,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1299,76.0,
v1_tc_ext_100,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5107,194.51,
v1_tc_ext_100,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,394,355.51,
v1_tc_ext_100,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3362,633.32,
v1_tc_ext_100,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-631,13.49,
v1_tc_ext_100,BE,2026-06-11,248.88,1,2026-07-01,309.510009765625,caution_exit,24.36,24600,216.04,
v1_tc_ext_100,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10603,319.12,
v1_tc_ext_100,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,789,891.66,
v1_tc_ext_100,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2328,190.43,
v1_tc_ext_100,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2470,680.43,
v1_tc_ext_100,NVDA,2026-08-05,219.22,1,2026-08-06,218.99000549316406,caution_exit,-0.11,-56,205.65,
v1_tc_ext_100,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1418,854.22,
v1_tc_ext_100,ASML,2026-08-13,1847.9,1,2026-08-18,1802.97998046875,caution_exit,-2.43,-1336,1768.73,
v1_tc_ext_100,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3365,891.66,
v1_tc_ext_100_b15,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-123,56.31,
v1_tc_ext_100_b15,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-687,35.92,
v1_tc_ext_100_b15,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.05,41,56.3,
v1_tc_ext_100_b15,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-2672,1402.66,
v1_tc_ext_100_b15,WRD,2026-05-04,7.84,1,2026-05-05,7.630000114440918,caution_exit,-2.68,-2031,7.3,
v1_tc_ext_100_b15,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,107,7.42,
v1_tc_ext_100_b15,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-4078,405.62,
v1_tc_ext_100_b15,TSM,2026-04-20,365.3843,1,2026-06-16,425.8299865722656,caution_exit,16.54,24815,353.74,
v1_tc_ext_100_b15,WRD,2026-06-18,6.1828,2,2026-06-23,5.849999904632568,stop,-5.38,-8684,6.03,
v1_tc_ext_100_b15,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-2004,76.0,
v1_tc_ext_100_b15,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-7697,194.51,
v1_tc_ext_100_b15,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,602,355.51,
v1_tc_ext_100_b15,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-5135,633.32,
v1_tc_ext_100_b15,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-958,13.49,
v1_tc_ext_100_b15,BE,2026-06-11,248.88,1,2026-07-01,309.510009765625,caution_exit,24.36,37079,216.04,
v1_tc_ext_100_b15,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-15982,319.12,
v1_tc_ext_100_b15,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,1205,891.66,
v1_tc_ext_100_b15,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-3490,190.43,
v1_tc_ext_100_b15,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-3798,680.43,
v1_tc_ext_100_b15,NVDA,2026-08-05,219.22,1,2026-08-06,218.99000549316406,caution_exit,-0.1,-86,205.65,
v1_tc_ext_100_b15,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-2193,854.22,
v1_tc_ext_100_b15,ASML,2026-08-13,1847.9,1,2026-08-18,1802.97998046875,caution_exit,-2.43,-2097,1768.73,
v1_tc_ext_100_b15,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-2202,891.66,
v1_tc_ext_100_b20,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-165,56.31,
v1_tc_ext_100_b20,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-918,35.92,
v1_tc_ext_100_b20,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.05,55,56.3,
v1_tc_ext_100_b20,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-3572,1402.66,
v1_tc_ext_100_b20,WRD,2026-05-04,7.84,1,2026-05-05,7.630000114440918,caution_exit,-2.68,-2717,7.3,
v1_tc_ext_100_b20,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,144,7.42,
v1_tc_ext_100_b20,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-5504,405.62,
v1_tc_ext_100_b20,TSM,2026-04-20,365.3843,1,2026-06-16,425.8299865722656,caution_exit,16.54,33086,353.74,
v1_tc_ext_100_b20,WRD,2026-06-18,6.3014,2,2026-06-23,5.849999904632568,stop,-7.16,-8997,6.03,
v1_tc_ext_100_b20,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-2752,76.0,
v1_tc_ext_100_b20,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-8847,194.51,
v1_tc_ext_100_b20,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,820,355.51,
v1_tc_ext_100_b20,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-6967,633.32,
v1_tc_ext_100_b20,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-1298,13.49,
v1_tc_ext_100_b20,BE,2026-06-11,248.88,1,2026-07-01,309.510009765625,caution_exit,24.36,49676,216.04,
v1_tc_ext_100_b20,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-21412,319.12,
v1_tc_ext_100_b20,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,1641,891.66,
v1_tc_ext_100_b20,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-4670,190.43,
v1_tc_ext_100_b20,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-5187,680.43,
v1_tc_ext_100_b20,NVDA,2026-08-05,219.22,1,2026-08-06,218.99000549316406,caution_exit,-0.1,-118,205.65,
v1_tc_ext_100_b20,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-3001,854.22,
v1_tc_ext_100_b30,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-248,56.31,
v1_tc_ext_100_b30,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-1385,35.92,
v1_tc_ext_100_b30,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.05,83,56.3,
v1_tc_ext_100_b30,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-5389,1402.66,
v1_tc_ext_100_b30,WRD,2026-05-04,7.84,1,2026-05-05,7.630000114440918,caution_exit,-2.68,-4104,7.3,
v1_tc_ext_100_b30,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,219,7.42,
v1_tc_ext_100_b30,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-8455,405.62,
v1_tc_ext_100_b30,TSM,2026-04-20,365.3843,1,2026-06-16,425.8299865722656,caution_exit,16.54,49629,353.74,
v1_tc_ext_100_b30,NVDA,2026-06-22,208.65,1,2026-06-23,202.1699981689453,stop,-3.11,-578,209.12,
v1_tc_ext_100_b30,WRD,2026-06-18,6.35,1,2026-06-23,5.849999904632568,stop,-7.87,-13078,6.03,
v1_tc_ext_100_b30,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-4193,76.0,
v1_tc_ext_100_b30,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,1267,355.51,
v1_tc_ext_100_b30,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-10690,633.32,
v1_tc_ext_100_b30,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-2042,13.49,
v1_tc_ext_100_b30,BE,2026-06-11,248.88,1,2026-07-01,309.510009765625,caution_exit,24.36,75221,216.04,
v1_tc_ext_100_b30,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-6482,319.12,
v1_tc_ext_100_b30,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,2627,891.66,
v1_tc_ext_100_b30,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-7209,190.43,
v1_tc_ext_100_b30,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-8080,680.43,
v1_tc_ext_100_b30,NVDA,2026-08-05,219.22,1,2026-08-06,218.99000549316406,caution_exit,-0.1,-181,205.65,
v1_tc_ext_100_b30,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1380,854.22,
v1_tc_ext_100_b30_pr,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-248,56.31,
v1_tc_ext_100_b30_pr,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-1385,35.92,
v1_tc_ext_100_b30_pr,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.05,83,56.3,
v1_tc_ext_100_b30_pr,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-5389,1402.66,
v1_tc_ext_100_b30_pr,WRD,2026-05-04,7.84,1,2026-05-05,7.630000114440918,caution_exit,-2.68,-4104,7.3,
v1_tc_ext_100_b30_pr,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,219,7.42,
v1_tc_ext_100_b30_pr,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-8455,405.62,
v1_tc_ext_100_b30_pr,TSM,2026-04-20,365.3843,1,2026-06-16,425.8299865722656,caution_exit,16.54,49629,353.74,
v1_tc_ext_100_b30_pr,WRD,2026-06-18,6.3046,2,2026-06-23,5.849999904632568,stop,-7.21,-13530,6.03,
v1_tc_ext_100_b30_pr,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-4098,76.0,
v1_tc_ext_100_b30_pr,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-6245,194.51,
v1_tc_ext_100_b30_pr,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,1226,355.51,
v1_tc_ext_100_b30_pr,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-10498,633.32,
v1_tc_ext_100_b30_pr,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-1944,13.49,
v1_tc_ext_100_b30_pr,BE,2026-06-11,248.88,1,2026-07-01,309.510009765625,caution_exit,24.36,30086,216.04,
v1_tc_ext_100_b30_pr,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-12968,319.12,
v1_tc_ext_100_b30_pr,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,2508,891.66,
v1_tc_ext_100_b30_pr,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-7126,190.43,
v1_tc_ext_100_b30_pr,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-7855,680.43,
v1_tc_ext_100_b30_pr,NVDA,2026-08-05,219.22,1,2026-08-06,218.99000549316406,caution_exit,-0.11,-60,205.65,
v1_tc_ext_100_b30_pr,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-506,854.22,
v1_tc_ext_33r,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_ext_33r,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_ext_33r,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_ext_33r,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_ext_33r,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_ext_33r,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2681,405.62,
v1_tc_ext_33r,WRD,2026-06-18,6.1834,2,2026-06-23,5.849999904632568,stop,-5.39,-5674,6.03,
v1_tc_ext_33r,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1306,76.0,
v1_tc_ext_33r,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5098,194.51,
v1_tc_ext_33r,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,395,355.51,
v1_tc_ext_33r,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3357,633.32,
v1_tc_ext_33r,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-631,13.49,
v1_tc_ext_33r,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10587,319.12,
v1_tc_ext_33r,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,767,891.66,
v1_tc_ext_33r,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2327,190.43,
v1_tc_ext_33r,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2404,680.43,
v1_tc_ext_33r,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1383,854.22,
v1_tc_ext_33r,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3288,891.66,
v1_tc_ext_33s,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_ext_33s,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_ext_33s,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_ext_33s,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_ext_33s,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_ext_33s,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2681,405.62,
v1_tc_ext_33s,WRD,2026-06-18,6.1834,2,2026-06-23,5.849999904632568,stop,-5.39,-5674,6.03,
v1_tc_ext_33s,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1306,76.0,
v1_tc_ext_33s,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5098,194.51,
v1_tc_ext_33s,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,395,355.51,
v1_tc_ext_33s,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3357,633.32,
v1_tc_ext_33s,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-631,13.49,
v1_tc_ext_33s,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10587,319.12,
v1_tc_ext_33s,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,767,891.66,
v1_tc_ext_33s,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2327,190.43,
v1_tc_ext_33s,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2404,680.43,
v1_tc_ext_33s,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1383,854.22,
v1_tc_ext_33s,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3288,891.66,
v1_tc_ext_50r,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_ext_50r,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_ext_50r,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_ext_50r,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_ext_50r,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_ext_50r,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2683,405.62,
v1_tc_ext_50r,WRD,2026-06-18,6.1835,2,2026-06-23,5.849999904632568,stop,-5.39,-5674,6.03,
v1_tc_ext_50r,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1305,76.0,
v1_tc_ext_50r,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5101,194.51,
v1_tc_ext_50r,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,395,355.51,
v1_tc_ext_50r,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3358,633.32,
v1_tc_ext_50r,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-631,13.49,
v1_tc_ext_50r,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10592,319.12,
v1_tc_ext_50r,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,773,891.66,
v1_tc_ext_50r,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2328,190.43,
v1_tc_ext_50r,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2423,680.43,
v1_tc_ext_50r,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1393,854.22,
v1_tc_ext_50r,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3310,891.66,
v1_tc_ext_50s,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_ext_50s,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_ext_50s,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_ext_50s,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_ext_50s,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_ext_50s,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2683,405.62,
v1_tc_ext_50s,WRD,2026-06-18,6.1835,2,2026-06-23,5.849999904632568,stop,-5.39,-5674,6.03,
v1_tc_ext_50s,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1305,76.0,
v1_tc_ext_50s,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5101,194.51,
v1_tc_ext_50s,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,395,355.51,
v1_tc_ext_50s,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3358,633.32,
v1_tc_ext_50s,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-631,13.49,
v1_tc_ext_50s,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10592,319.12,
v1_tc_ext_50s,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,773,891.66,
v1_tc_ext_50s,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2328,190.43,
v1_tc_ext_50s,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2423,680.43,
v1_tc_ext_50s,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1393,854.22,
v1_tc_ext_50s,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3310,891.66,
v1_tc_rsi_100,TSM,2026-04-20,365.3843,1,2026-04-23,381.7659606933594,caution_exit,4.48,4483,353.74,
v1_tc_rsi_100,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_rsi_100,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_rsi_100,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_rsi_100,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_rsi_100,O39_SI,2026-04-27,21.6,1,2026-05-11,22.5,caution_exit,4.91,2473,21.13,
v1_tc_rsi_100,U11_SI,2026-05-08,36.56,1,2026-05-13,37.349998474121094,caution_exit,1.95,974,36.1,
v1_tc_rsi_100,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4158,7.3,
v1_tc_rsi_100,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,70,7.42,
v1_tc_rsi_100,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2624,405.62,
v1_tc_rsi_100,WRD,2026-06-18,6.1838,2,2026-06-23,5.849999904632568,stop,-5.4,-5549,6.03,
v1_tc_rsi_100,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1272,76.0,
v1_tc_rsi_100,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5051,194.51,
v1_tc_rsi_100,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,386,355.51,
v1_tc_rsi_100,SITM,2026-06-17,677.21,1,2026-06-26,633.32,stop,-6.48,-3296,633.32,
v1_tc_rsi_100,NOK,2026-06-26,13.01,1,2026-06-29,12.850000381469727,stop,-1.23,-618,13.49,
v1_tc_rsi_100,BE,2026-06-11,248.88,1,2026-07-16,216.04,stop,-13.2,-13181,216.04,
v1_tc_rsi_100,GOOG,2026-06-11,356.56,1,2026-07-23,319.12,stop,-10.5,-10489,319.12,
v1_tc_rsi_100,MU,2026-07-28,820.53,1,2026-07-29,833.0,stop,1.52,732,891.66,
v1_tc_rsi_100,NVDA,2026-06-29,194.97,1,2026-07-29,190.43,stop,-2.33,-2279,190.43,
v1_tc_rsi_100,MSFT,2026-06-30,379.3285,2,2026-07-31,464.7200012207031,caution_exit,22.51,22504,355.51,
v1_tc_rsi_100,LITE,2026-07-31,713.94,1,2026-08-03,680.43,stop,-4.69,-2293,680.43,
v1_tc_rsi_100,MU,2026-08-07,877.57,1,2026-08-11,854.22,stop,-2.66,-1304,854.22,
v1_tc_rsi_100,ASML,2026-08-13,1847.9,1,2026-08-19,1768.73,stop,-4.28,-2167,1768.73,
v1_tc_rsi_100,MU,2026-08-13,949.83,1,2026-08-24,891.66,stop,-6.12,-3098,891.66,
v1_tc_rsi_33r,D05_SI,2026-04-23,56.2132,1,2026-04-24,56.21319256363337,stop,-0.16,-82,56.31,
v1_tc_rsi_33r,U11_SI,2026-04-23,36.19,1,2026-04-24,35.92,stop,-0.91,-456,35.92,
v1_tc_rsi_33r,D05_SI,2026-04-24,56.1146,1,2026-04-27,56.114574272835476,stop,0.06,28,56.3,
v1_tc_rsi_33r,ASML,2026-04-23,1414.7101,1,2026-04-28,1389.72998046875,stop,-1.77,-1776,1402.66,
v1_tc_rsi_33r,WRD,2026-05-04,7.84,1,2026-05-13,7.190000057220459,stop,-8.29,-4170,7.3,
v1_tc_rsi_33r,WRD,2026-05-15,7.14,1,2026-05-18,7.150000095367432,stop,0.14,71,7.42,
v1_tc_rsi_33r,MSFT,2026-06-04,428.05,1,2026-06-09,405.62,stop,-5.24,-2660,405.62,
v1_tc_rsi_33r,WRD,2026-06-18,6.1834,2,2026-06-23,5.849999904632568,stop,-5.39,-5633,6.03,
v1_tc_rsi_33r,AXTI,2026-06-23,77.91,1,2026-06-24,76.0,stop,-2.45,-1297,76.0,
v1_tc_rsi_33r,NVDA,2026-06-11,204.87,1,2026-06-25,194.51,stop,-5.06,-5079,194.51,
v1_tc_rsi_33r,MSFT,2026-06-25,352.83,1,2026-06-26,355.51,stop,0.76,392,355.51,
