policy_id,ticker,entry_date,avg_entry_price,tranches,qty,invested_units,last_close,fx_rate,stop_price,max_dd_pct
v1_tc_any_33s,000660_KS,2026-08-07,1422000.0,1,51.100778283211284,51090,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_any_33s,AIXA_DE,2026-08-03,37.48,1,785.8923596387668,34003,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_any_33s,MSFT,2026-06-30,379.3221,2,120.33794479053476,45647,499.989990234375,1.0,355.51,7.0
v1_tc_any_33s,MU,2026-08-07,877.57,1,58.2175775990539,51090,877.5700073242188,1.0,854.22,6.4
v1_tc_any_33s,NOK,2026-08-03,9.36,2,9091.150974487071,85093,9.359999656677246,1.0,7.79,8.8
v1_tc_any_33s,NVDA,2026-08-05,219.22,1,156.33231369931872,34271,223.9600067138672,1.0,205.65,3.0
v1_tc_any_33s,NVTS,2026-08-04,12.69,1,2686.969355988748,34098,13.890000343322754,1.0,10.74,11.3
v1_tc_any_33s,O39_SI,2026-04-27,21.6,1,601.9248544441916,10181,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_any_33s,TSM,2026-04-20,365.3843,1,24.757051746001917,9046,420.0400085449219,1.0,353.74,22.2
v1_tc_any_33s,U11_SI,2026-05-08,36.56,1,352.0773595550651,10142,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_any_50r,000660_KS,2026-08-07,1422000.0,1,50.95674790402196,50946,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_any_50r,AIXA_DE,2026-08-03,37.48,1,586.2210437990835,25364,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_any_50r,MSFT,2026-06-30,379.3131,2,66.72918296896447,25311,499.989990234375,1.0,355.51,7.0
v1_tc_any_50r,MU,2026-08-07,877.57,1,58.053488126079465,50946,877.5700073242188,1.0,854.22,6.4
v1_tc_any_50r,NOK,2026-08-03,9.36,2,8152.778076819895,76310,9.359999656677246,1.0,7.79,8.8
v1_tc_any_50r,NVDA,2026-08-05,219.22,1,116.4036121608692,25518,223.9600067138672,1.0,205.65,3.0
v1_tc_any_50r,NVTS,2026-08-04,12.69,1,2001.8125169419984,25403,13.890000343322754,1.0,10.74,11.3
v1_tc_any_50r,O39_SI,2026-04-27,21.6,1,186.52088708989734,3155,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_any_50r,TSM,2026-04-20,365.3843,1,4.276319388606599,1562,420.0400085449219,1.0,353.74,22.2
v1_tc_any_50r,U11_SI,2026-05-08,36.56,1,109.06888419272526,3142,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_any_50s,000660_KS,2026-08-07,1422000.0,1,51.01375992911773,51003,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_any_50s,AIXA_DE,2026-08-03,37.48,1,586.8913012612414,25393,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_any_50s,MSFT,2026-06-30,379.3131,2,66.72918296896447,25311,499.989990234375,1.0,355.51,7.0
v1_tc_any_50s,MU,2026-08-07,877.57,1,58.11844020913184,51003,877.5700073242188,1.0,854.22,6.4
v1_tc_any_50s,NOK,2026-08-03,9.36,2,8161.966111344946,76396,9.359999656677246,1.0,7.79,8.8
v1_tc_any_50s,NVDA,2026-08-05,219.22,1,116.5336185464239,25546,223.9600067138672,1.0,205.65,3.0
v1_tc_any_50s,NVTS,2026-08-04,12.69,1,2004.0583799004226,25432,13.890000343322754,1.0,10.74,11.3
v1_tc_any_50s,O39_SI,2026-04-27,21.6,1,186.52088708989734,3155,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_any_50s,TSM,2026-04-20,365.3843,1,4.276319388606599,1562,420.0400085449219,1.0,353.74,22.2
v1_tc_any_50s,U11_SI,2026-05-08,36.56,1,109.06888419272526,3142,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_100,000660_KS,2026-08-07,1422000.0,1,53.29324072198206,53282,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_100,AIXA_DE,2026-08-03,37.48,1,1216.6559677743085,52641,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_100,MSFT,2026-06-30,379.3275,2,269.2369978003943,102129,499.989990234375,1.0,355.51,7.0
v1_tc_ext_100,MU,2026-08-07,877.57,1,60.71538402099804,53282,877.5700073242188,1.0,854.22,6.4
v1_tc_ext_100,NOK,2026-08-03,9.36,2,11316.560244148786,105923,9.359999656677246,1.0,7.79,8.8
v1_tc_ext_100,NVTS,2026-08-04,12.69,1,4172.576970124742,52950,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_100,O39_SI,2026-04-27,21.6,1,2992.3751929491573,50611,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_ext_100,U11_SI,2026-05-08,36.56,1,1753.8847621740572,50524,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_100_b15,000660_KS,2026-08-07,1422000.0,1,82.43038638978844,82413,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_100_b15,AIXA_DE,2026-08-03,37.48,1,1871.035261776968,80954,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_100_b15,MSFT,2026-06-30,379.3493,2,407.945911357187,154754,499.989990234375,1.0,355.51,7.0
v1_tc_ext_100_b15,MU,2026-08-07,877.57,1,93.91045650167995,82413,877.5700073242188,1.0,854.22,6.4
v1_tc_ext_100_b15,NOK,2026-08-03,9.36,2,17453.739956438683,163367,9.359999656677246,1.0,7.79,8.8
v1_tc_ext_100_b15,NVTS,2026-08-04,12.69,1,6434.673183616732,81656,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_100_b15,O39_SI,2026-04-27,21.6,1,4515.612475278081,76374,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_ext_100_b15,U11_SI,2026-05-08,36.56,1,2644.46970346088,76179,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_100_b20,000660_KS,2026-08-07,1422000.0,1,112.82279682066842,112799,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_100_b20,AIXA_DE,2026-08-03,37.48,1,2552.5484268338823,110441,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_100_b20,MSFT,2026-06-30,378.3297,2,474.30582592819917,179444,499.989990234375,1.0,355.51,7.0
v1_tc_ext_100_b20,MU,2026-08-07,877.57,1,128.53561431974322,112799,877.5700073242188,1.0,854.22,6.4
v1_tc_ext_100_b20,NOK,2026-08-03,9.36,2,19310.684468995445,180748,9.359999656677246,1.0,7.79,8.8
v1_tc_ext_100_b20,NVTS,2026-08-04,12.69,1,8788.731575090507,111529,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_100_b20,O39_SI,2026-04-27,21.6,1,6057.001131502706,102444,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_ext_100_b20,U11_SI,2026-05-08,36.56,1,3544.0802570936225,102094,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_100_b30,000660_KS,2026-08-07,1422000.0,1,172.3523529193548,172316,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_100_b30,AIXA_DE,2026-08-03,37.48,1,3942.3388307814653,170573,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_100_b30,MSFT,2026-06-30,373.02,1,28.714278900499945,10711,499.989990234375,1.0,355.51,7.0
v1_tc_ext_100_b30,MU,2026-08-07,877.57,1,59.109814108352374,51873,877.5700073242188,1.0,854.22,6.4
